rank,star,status,status_datetime,officer_id,trr_id
Police Officer,,SUBMITTED,2019-11-20 04:41:00 PM,,2414179
Sergeant of Police,,SUBMITTED,2019-11-20 05:06:00 PM,,2414179
Sergeant of Police,,SUBMITTED,2019-12-04 02:42:00 PM,,2414179
Sergeant of Police,,APPROVED,2019-12-05 05:45:00 PM,,2414179
Police Officer,,SUBMITTED,2019-07-15 09:32:00 AM,,2414370
Sergeant of Police,,SUBMITTED,2019-07-15 09:41:00 AM,,2414370
Lieutenant of Police,,APPROVED,2019-07-15 09:52:00 AM,,2414370
Police Officer,,SUBMITTED,2019-07-15 09:55:00 AM,,2427558
Sergeant of Police,,SUBMITTED,2019-07-15 10:09:00 AM,,2427558
Lieutenant of Police,,APPROVED,2019-07-15 10:15:00 AM,,2427558
Police Officer,,SUBMITTED,2019-07-15 03:14:00 PM,,2430673
Sergeant of Police,,SUBMITTED,2019-07-15 04:18:00 PM,,2430673
Lieutenant of Police,,APPROVED,2019-07-15 04:50:00 PM,,2430673
Police Officer,,SUBMITTED,2019-10-29 05:36:00 AM,,2430673
Sergeant of Police,,APPROVED,2019-10-29 09:51:00 AM,,2430673
Police Officer,,SUBMITTED,2019-07-15 03:33:00 PM,,2430748
Sergeant of Police,,SUBMITTED,2019-07-15 04:25:00 PM,,2430748
Lieutenant of Police,,APPROVED,2019-07-15 04:49:00 PM,,2430748
Police Officer,,SUBMITTED,2019-10-29 05:15:00 AM,,2430748
Sergeant of Police,,APPROVED,2019-10-29 09:52:00 AM,,2430748
Police Officer,,SUBMITTED,2019-07-15 04:40:00 PM,,2430806
Sergeant of Police,,SUBMITTED,2019-07-16 05:18:00 AM,,2430806
Lieutenant of Police,,APPROVED,2019-07-16 05:29:00 AM,,2430806
Police Officer,,SUBMITTED,2019-10-29 05:30:00 AM,,2430806
Sergeant of Police,,APPROVED,2019-10-29 09:54:00 AM,,2430806
Sergeant of Police,,SUBMITTED,2019-07-16 09:10:00 AM,,2432020
Lieutenant of Police,,SUBMITTED,2019-07-16 09:43:00 AM,,2432020
Lieutenant of Police,,APPROVED,2019-07-16 10:27:00 AM,,2432020
Police Officer,,SUBMITTED,2019-11-13 04:45:00 PM,,2432020
Sergeant of Police,,APPROVED,2019-11-13 05:36:00 PM,,2432020
Police Officer,,SUBMITTED,2019-07-16 07:31:00 AM,,2441458
Sergeant of Police,,SUBMITTED,2019-07-16 07:57:00 AM,,2441458
Police Officer,,SUBMITTED,2019-07-16 09:17:00 AM,,2441458
Lieutenant of Police,,APPROVED,2019-07-16 09:27:00 AM,,2441458
Police Officer,,SUBMITTED,2019-07-16 07:25:00 AM,,2441731
Sergeant of Police,,SUBMITTED,2019-07-16 08:53:00 AM,,2441731
Lieutenant of Police,,APPROVED,2019-07-16 12:03:00 AM,,2441731
Police Officer,,SUBMITTED,2019-07-16 07:26:00 AM,,2441817
Sergeant of Police,,SUBMITTED,2019-07-16 07:58:00 AM,,2441817
Police Officer,,SUBMITTED,2019-07-16 09:16:00 AM,,2441817
Lieutenant of Police,,APPROVED,2019-07-16 09:25:00 AM,,2441817
Police Officer,,SUBMITTED,2019-07-16 07:28:00 AM,,2442130
Sergeant of Police,,SUBMITTED,2019-07-16 08:51:00 AM,,2442130
Lieutenant of Police,,APPROVED,2019-07-16 11:52:00 AM,,2442130
Police Officer,,SUBMITTED,2019-07-16 08:18:00 AM,,2442640
Sergeant of Police,,SUBMITTED,2019-07-16 09:29:00 AM,,2442640
Lieutenant of Police,,APPROVED,2019-07-16 10:57:00 AM,,2442640
Police Officer,,SUBMITTED,2019-07-16 03:58:00 PM,,2445849
Sergeant of Police,,SUBMITTED,2019-07-16 04:42:00 PM,,2445849
Lieutenant of Police,,APPROVED,2019-07-21 06:06:00 AM,,2445849
Sergeant of Police,,APPROVED,2019-10-18 09:34:00 AM,,2445849
Sergeant of Police,,SUBMITTED,2019-10-18 09:34:00 AM,,2445849
Police Officer,,SUBMITTED,2019-07-16 04:37:00 PM,,2447402
Police Officer,,SUBMITTED,2019-07-17 07:02:00 AM,,2447402
Sergeant of Police,,SUBMITTED,2019-07-17 07:09:00 AM,,2447402
Lieutenant of Police,,APPROVED,2019-07-17 07:58:00 AM,,2447402
Police Officer,,SUBMITTED,2019-07-17 06:25:00 AM,,2447897
Sergeant of Police,,SUBMITTED,2019-07-17 06:43:00 AM,,2447897
Lieutenant of Police,,APPROVED,2019-07-17 06:58:00 AM,,2447897
Police Officer,,SUBMITTED,2020-01-16 06:04:00 AM,,2447897
Sergeant of Police,,APPROVED,2020-01-16 06:21:00 AM,,2447897
Police Officer,,SUBMITTED,2019-07-17 05:36:00 AM,,2448297
Sergeant of Police,,SUBMITTED,2019-07-17 06:19:00 AM,,2448297
Lieutenant of Police,,APPROVED,2019-07-17 06:50:00 AM,,2448297
Police Officer,,SUBMITTED,2020-02-13 07:00:00 AM,,2448297
Sergeant of Police,,APPROVED,2020-02-21 09:39:00 AM,,2448297
Police Officer,,SUBMITTED,2019-07-17 11:46:00 AM,,2448374
Sergeant of Police,,SUBMITTED,2019-07-17 12:33:00 AM,,2448374
Lieutenant of Police,,APPROVED,2019-07-17 01:09:00 PM,,2448374
Police Officer,,SUBMITTED,2019-11-21 08:58:00 AM,,2448374
Sergeant of Police,,APPROVED,2019-11-21 10:48:00 AM,,2448374
Police Officer,,SUBMITTED,2019-07-17 11:41:00 AM,,2448589
Sergeant of Police,,SUBMITTED,2019-07-17 12:38:00 AM,,2448589
Lieutenant of Police,,APPROVED,2019-07-17 01:04:00 PM,,2448589
Police Officer,,SUBMITTED,2019-11-21 09:02:00 AM,,2448589
Sergeant of Police,,APPROVED,2019-11-21 10:47:00 AM,,2448589
Police Officer,,SUBMITTED,2019-07-17 07:56:00 AM,,2448639
Sergeant of Police,,SUBMITTED,2019-07-17 08:47:00 AM,,2448639
Lieutenant of Police,,APPROVED,2019-07-17 04:05:00 PM,,2448639
Sergeant of Police,,SUBMITTED,2019-07-17 07:52:00 AM,,2449059
Sergeant of Police,,SUBMITTED,2019-07-17 08:18:00 AM,,2449059
Lieutenant of Police,,APPROVED,2019-07-17 08:37:00 AM,,2449059
Police Officer,,SUBMITTED,2019-07-17 09:12:00 AM,,2449302
Sergeant of Police,,SUBMITTED,2019-07-17 09:38:00 AM,,2449302
Lieutenant of Police,,APPROVED,2019-07-17 09:53:00 AM,,2449302
Police Officer,,SUBMITTED,2019-07-17 09:17:00 AM,,2449320
Sergeant of Police,,SUBMITTED,2019-07-17 10:34:00 AM,,2449320
Lieutenant of Police,,APPROVED,2019-07-20 08:18:00 AM,,2449320
Police Officer,,SUBMITTED,2019-07-17 09:43:00 AM,,2449341
Sergeant of Police,,SUBMITTED,2019-07-17 09:57:00 AM,,2449341
Lieutenant of Police,,APPROVED,2019-07-17 10:01:00 AM,,2449341
Sergeant of Police,,SUBMITTED,2019-12-05 07:55:00 AM,,2449341
Sergeant of Police,,APPROVED,2019-12-05 07:55:00 AM,,2449341
Police Officer,,SUBMITTED,2019-07-17 11:25:00 AM,,2449572
Sergeant of Police,,SUBMITTED,2019-07-17 12:31:00 AM,,2449572
Lieutenant of Police,,APPROVED,2019-07-17 01:00:00 PM,,2449572
Police Officer,,SUBMITTED,2019-11-21 09:05:00 AM,,2449572
Sergeant of Police,,APPROVED,2019-11-21 10:46:00 AM,,2449572
Police Officer,,SUBMITTED,2019-07-17 02:13:00 PM,,2450313
Sergeant of Police,,SUBMITTED,2019-07-17 04:03:00 PM,,2450313
Lieutenant of Police,,APPROVED,2019-07-17 07:10:00 AM,,2450313
Sergeant of Police,,SUBMITTED,2019-12-04 08:45:00 AM,,2450313
Sergeant of Police,,APPROVED,2019-12-04 08:45:00 AM,,2450313
Police Officer / Field Training Officer,,SUBMITTED,2019-07-17 08:45:00 AM,,2458509
Sergeant of Police,,SUBMITTED,2019-07-17 09:36:00 AM,,2458509
Lieutenant of Police,,APPROVED,2019-07-17 10:31:00 AM,,2458509
Sergeant of Police,,SUBMITTED,2019-11-08 07:43:00 AM,,2458509
Sergeant of Police,,APPROVED,2019-11-08 07:43:00 AM,,2458509
Police Officer,,SUBMITTED,2019-07-17 10:45:00 AM,,2460222
Sergeant of Police,,SUBMITTED,2019-07-17 02:18:00 PM,,2460222
Lieutenant of Police,,APPROVED,2019-07-17 02:49:00 PM,,2460222
Police Officer,,SUBMITTED,2019-07-17 10:54:00 AM,,2460570
Sergeant of Police,,SUBMITTED,2019-07-17 02:30:00 PM,,2460570
Lieutenant of Police,,APPROVED,2019-07-17 02:55:00 PM,,2460570
Sergeant of Police,,SUBMITTED,2019-12-09 02:41:00 PM,,2460570
Sergeant of Police,,APPROVED,2019-12-09 02:42:00 PM,,2460570
Police Officer,,SUBMITTED,2019-07-17 04:28:00 PM,,2462711
Sergeant of Police,,SUBMITTED,2019-07-18 07:44:00 AM,,2462711
Lieutenant of Police,,APPROVED,2019-07-18 08:05:00 AM,,2462711
Police Officer,,SUBMITTED,2019-07-18 05:24:00 AM,,2463197
Sergeant of Police,,SUBMITTED,2019-07-18 07:47:00 AM,,2463197
Lieutenant of Police,,APPROVED,2019-07-18 08:09:00 AM,,2463197
Sergeant of Police,,APPROVED,2019-07-31 07:22:00 AM,,2463197
Police Officer,,SUBMITTED,2019-07-17 04:17:00 PM,,2463351
Sergeant of Police,,SUBMITTED,2019-07-18 07:45:00 AM,,2463351
Police Officer,,SUBMITTED,2019-07-18 08:06:00 AM,,2463351
Lieutenant of Police,,APPROVED,2019-07-18 08:13:00 AM,,2463351
Sergeant of Police,,APPROVED,2019-07-31 07:24:00 AM,,2463351
Police Officer,,SUBMITTED,2019-07-17 04:57:00 PM,,2463573
Sergeant of Police,,SUBMITTED,2019-07-18 06:37:00 AM,,2463573
Lieutenant of Police,,APPROVED,2019-07-18 07:16:00 AM,,2463573
Police Officer,,SUBMITTED,2019-07-17 04:57:00 PM,,2463575
Sergeant of Police,,SUBMITTED,2019-07-18 06:36:00 AM,,2463575
Lieutenant of Police,,APPROVED,2019-07-18 06:46:00 AM,,2463575
Police Officer,,SUBMITTED,2019-07-18 07:20:00 AM,,2463581
Sergeant of Police,,SUBMITTED,2019-07-18 08:35:00 AM,,2463581
Lieutenant of Police,,APPROVED,2019-07-18 09:32:00 AM,,2463581
Sergeant of Police,,SUBMITTED,2019-07-18 07:12:00 AM,,2464221
Sergeant of Police,,SUBMITTED,2019-07-18 07:40:00 AM,,2464221
Lieutenant of Police,,APPROVED,2019-07-18 07:56:00 AM,,2464221
Police Officer,,SUBMITTED,2019-07-18 08:25:00 AM,,2464290
Sergeant of Police,,SUBMITTED,2019-07-18 08:27:00 AM,,2464290
Lieutenant of Police,,APPROVED,2019-07-18 08:37:00 AM,,2464290
Police Officer,,SUBMITTED,2019-12-11 08:02:00 AM,,2464290
Sergeant of Police,,SUBMITTED,2019-12-12 06:44:00 AM,,2464290
Sergeant of Police,,SUBMITTED,2019-12-13 03:25:00 PM,,2464290
Sergeant of Police,,APPROVED,2019-12-30 03:53:00 PM,,2464290
Police Officer,,SUBMITTED,2019-07-18 08:19:00 AM,,2464307
Sergeant of Police,,SUBMITTED,2019-07-18 08:24:00 AM,,2464307
Lieutenant of Police,,APPROVED,2019-07-18 08:33:00 AM,,2464307
Police Officer,,SUBMITTED,2019-12-11 08:07:00 AM,,2464307
Sergeant of Police,,APPROVED,2019-12-13 05:59:00 PM,,2464307
Police Officer / Field Training Officer,,SUBMITTED,2019-07-18 08:15:00 AM,,2464365
Sergeant of Police,,SUBMITTED,2019-07-18 08:47:00 AM,,2464365
Lieutenant of Police,,APPROVED,2019-07-18 09:08:00 AM,,2464365
Police Officer,,SUBMITTED,2020-01-16 02:11:00 PM,,2464365
Sergeant of Police,,SUBMITTED,2020-01-16 08:53:00 AM,,2464365
Lieutenant of Police,,SUBMITTED,2020-01-17 03:55:00 PM,,2464365
Sergeant of Police,,APPROVED,2020-02-13 03:21:00 PM,,2464365
Police Officer,,SUBMITTED,2019-07-18 08:00:00 AM,,2464379
Sergeant of Police,,SUBMITTED,2019-07-18 08:09:00 AM,,2464379
Lieutenant of Police,,APPROVED,2019-07-18 08:21:00 AM,,2464379
Police Officer,,SUBMITTED,2019-07-18 04:36:00 PM,,2469522
Sergeant of Police,,SUBMITTED,2019-07-18 04:40:00 PM,,2469522
Lieutenant of Police,,APPROVED,2019-07-18 04:53:00 PM,,2469522
Police Officer,,SUBMITTED,2020-06-12 11:10:00 AM,,2469522
Sergeant of Police,,APPROVED,2020-06-12 12:35:00 AM,,2469522
Police Officer,,SUBMITTED,2019-07-18 04:36:00 PM,,2469523
Sergeant of Police,,SUBMITTED,2019-07-18 04:39:00 PM,,2469523
Lieutenant of Police,,APPROVED,2019-07-18 04:55:00 PM,,2469523
Police Officer,,SUBMITTED,2020-06-12 11:13:00 AM,,2469523
Sergeant of Police,,APPROVED,2020-06-12 12:29:00 AM,,2469523
Sergeant of Police,,SUBMITTED,2019-07-18 04:42:00 PM,,2479434
Sergeant of Police,,SUBMITTED,2019-07-19 05:19:00 AM,,2479434
Sergeant of Police,,SUBMITTED,2019-07-19 05:37:00 AM,,2479434
Lieutenant of Police,,APPROVED,2019-07-19 06:41:00 AM,,2479434
Police Officer,,SUBMITTED,2019-07-19 05:02:00 AM,,2479755
Sergeant of Police,,SUBMITTED,2019-07-19 07:34:00 AM,,2479755
Police Officer,,SUBMITTED,2019-07-19 07:51:00 AM,,2479755
Lieutenant of Police,,APPROVED,2019-07-19 08:43:00 AM,,2479755
Police Officer,,SUBMITTED,2019-07-19 12:01:00 AM,,2481025
Sergeant of Police,,SUBMITTED,2019-07-19 12:32:00 AM,,2481025
Lieutenant of Police,,APPROVED,2019-07-19 03:18:00 PM,,2481025
Police Officer,,SUBMITTED,2019-12-05 04:40:00 PM,,2481025
Sergeant of Police,,APPROVED,2019-12-11 06:48:00 AM,,2481025
Police Officer,,SUBMITTED,2019-07-19 12:10:00 AM,,2481500
Sergeant of Police,,SUBMITTED,2019-07-19 02:54:00 PM,,2481500
Lieutenant of Police,,APPROVED,2019-07-19 04:03:00 PM,,2481500
Sergeant of Police,,SUBMITTED,2019-10-24 09:06:00 AM,,2481500
Sergeant of Police,,APPROVED,2019-10-24 09:06:00 AM,,2481500
Sergeant of Police,,SUBMITTED,2019-07-19 12:56:00 AM,,2482110
Sergeant of Police,,SUBMITTED,2019-07-19 02:51:00 PM,,2482110
Lieutenant of Police,,APPROVED,2019-07-19 03:56:00 PM,,2482110
Sergeant of Police,,APPROVED,2019-10-24 09:03:00 AM,,2482110
Sergeant of Police,,SUBMITTED,2019-10-24 09:03:00 AM,,2482110
Police Officer,,SUBMITTED,2019-07-19 01:17:00 PM,,2482408
Sergeant of Police,,SUBMITTED,2019-07-19 01:51:00 PM,,2482408
Lieutenant of Police,,APPROVED,2019-07-19 02:00:00 PM,,2482408
Police Officer,,SUBMITTED,2020-01-07 07:59:00 AM,,2482408
Sergeant of Police,,APPROVED,2020-01-16 08:32:00 AM,,2482408
Police Officer,,SUBMITTED,2019-07-19 06:08:00 AM,,2485420
Sergeant of Police,,SUBMITTED,2019-07-19 06:27:00 AM,,2485420
Police Officer,,SUBMITTED,2019-07-23 10:07:00 AM,,2531924
Lieutenant of Police,,APPROVED,2019-07-19 07:13:00 AM,,2485420
Sergeant of Police,,APPROVED,2019-12-04 09:07:00 AM,,2485420
Sergeant of Police,,SUBMITTED,2019-12-04 09:07:00 AM,,2485420
Police Officer,,SUBMITTED,2019-07-19 07:19:00 AM,,2487633
Sergeant of Police,,SUBMITTED,2019-07-19 08:12:00 AM,,2487633
Lieutenant of Police,,APPROVED,2019-07-19 08:37:00 AM,,2487633
Police Officer,,SUBMITTED,2020-01-06 01:43:00 PM,,2487633
Sergeant of Police,,SUBMITTED,2020-01-16 07:10:00 AM,,2487633
Lieutenant of Police,,SUBMITTED,2020-01-17 04:28:00 PM,,2487633
Sergeant of Police,,APPROVED,2020-01-28 10:49:00 AM,,2487633
Police Officer,,SUBMITTED,2019-07-19 08:07:00 AM,,2487794
Sergeant of Police,,SUBMITTED,2019-07-19 08:12:00 AM,,2487794
Lieutenant of Police,,APPROVED,2019-07-19 08:31:00 AM,,2487794
Police Officer,,SUBMITTED,2019-12-30 03:32:00 PM,,2487794
Sergeant of Police,,APPROVED,2019-12-30 03:35:00 PM,,2487794
Police Officer,,SUBMITTED,2019-07-19 01:49:00 PM,,2492082
Sergeant of Police,,SUBMITTED,2019-07-19 01:56:00 PM,,2492082
Lieutenant of Police,,APPROVED,2019-07-20 04:08:00 PM,,2492082
Police Officer,,SUBMITTED,2019-07-19 01:37:00 PM,,2492116
Sergeant of Police,,SUBMITTED,2019-07-19 02:00:00 PM,,2492116
Lieutenant of Police,,APPROVED,2019-07-20 04:14:00 PM,,2492116
Sergeant of Police,,SUBMITTED,2019-11-08 08:17:00 AM,,2492116
Sergeant of Police,,APPROVED,2019-11-08 08:18:00 AM,,2492116
Police Officer,,SUBMITTED,2019-07-19 01:40:00 PM,,2492372
Sergeant of Police,,SUBMITTED,2019-07-19 02:03:00 PM,,2492372
Lieutenant of Police,,APPROVED,2019-07-20 04:11:00 PM,,2492372
Police Officer,,SUBMITTED,2019-07-20 05:49:00 AM,,2494348
Sergeant of Police,,SUBMITTED,2019-07-20 06:44:00 AM,,2494348
Police Officer,,SUBMITTED,2019-07-20 06:50:00 AM,,2494348
Lieutenant of Police,,APPROVED,2019-07-20 07:00:00 AM,,2494348
Police Officer,,SUBMITTED,2019-07-20 06:11:00 AM,,2494353
Sergeant of Police,,SUBMITTED,2019-07-20 06:43:00 AM,,2494353
Lieutenant of Police,,APPROVED,2019-07-20 06:57:00 AM,,2494353
Police Officer,,SUBMITTED,2019-07-20 08:34:00 AM,,2494604
Sergeant of Police,,SUBMITTED,2019-07-20 09:18:00 AM,,2494604
Lieutenant of Police,,APPROVED,2019-07-20 10:00:00 AM,,2494604
Police Officer,,SUBMITTED,2019-07-20 09:17:00 AM,,2494935
Sergeant of Police,,SUBMITTED,2019-07-20 09:21:00 AM,,2494935
Lieutenant of Police,,APPROVED,2019-07-20 10:00:00 AM,,2494935
Police Officer,,SUBMITTED,2019-07-20 10:33:00 AM,,2495353
Sergeant of Police,,SUBMITTED,2019-07-20 11:54:00 AM,,2495353
Lieutenant of Police,,APPROVED,2019-07-20 11:57:00 AM,,2495353
Sergeant of Police,,SUBMITTED,2019-12-05 08:29:00 AM,,2495353
Sergeant of Police,,APPROVED,2019-12-05 08:30:00 AM,,2495353
Police Officer,,SUBMITTED,2019-07-20 11:50:00 AM,,2495489
Sergeant of Police,,SUBMITTED,2019-07-20 12:48:00 AM,,2495489
Lieutenant of Police,,APPROVED,2019-08-13 11:32:00 AM,,2495489
Police Officer,,SUBMITTED,2019-07-20 12:16:00 AM,,2495694
Sergeant of Police,,SUBMITTED,2019-07-20 12:52:00 AM,,2495694
Lieutenant of Police,,APPROVED,2019-08-13 11:30:00 AM,,2495694
Police Officer,,SUBMITTED,2019-07-20 11:50:00 AM,,2495970
Sergeant of Police,,SUBMITTED,2019-07-20 11:59:00 AM,,2495970
Police Officer,,SUBMITTED,2019-07-20 12:15:00 AM,,2495970
Lieutenant of Police,,APPROVED,2019-07-20 12:36:00 AM,,2495970
Police Officer,,SUBMITTED,2019-07-20 11:27:00 AM,,2495997
Sergeant of Police,,SUBMITTED,2019-07-20 11:41:00 AM,,2495997
Police Officer,,SUBMITTED,2019-07-20 12:44:00 AM,,2495997
Lieutenant of Police,,APPROVED,2019-07-20 12:49:00 AM,,2495997
Police Officer,,SUBMITTED,2019-07-20 05:31:00 AM,,2499202
Sergeant of Police,,SUBMITTED,2019-07-20 08:15:00 AM,,2499202
Lieutenant of Police,,APPROVED,2019-07-20 08:29:00 AM,,2499202
Police Officer,,SUBMITTED,2019-10-31 04:41:00 PM,,2499202
Sergeant of Police,,APPROVED,2019-10-31 06:40:00 AM,,2499202
Police Officer,,SUBMITTED,2019-08-04 10:33:00 AM,,2503537
Sergeant of Police,,SUBMITTED,2019-08-09 08:15:00 AM,,2503537
Lieutenant of Police,,APPROVED,2019-08-09 09:33:00 AM,,2503537
Police Officer,,SUBMITTED,2019-11-09 03:44:00 PM,,2503537
Sergeant of Police,,APPROVED,2019-11-13 05:28:00 PM,,2503537
Police Officer,,SUBMITTED,2019-07-20 03:21:00 PM,,2504532
Sergeant of Police,,SUBMITTED,2019-07-20 04:59:00 PM,,2504532
Lieutenant of Police,,APPROVED,2019-07-21 05:12:00 AM,,2504532
Police Officer / Field Training Officer,,SUBMITTED,2019-07-20 03:57:00 PM,,2504685
Sergeant of Police,,SUBMITTED,2019-07-20 04:41:00 PM,,2504685
Lieutenant of Police,,APPROVED,2019-07-21 05:12:00 AM,,2504685
Police Officer,,SUBMITTED,2019-07-21 05:54:00 AM,,2505050
Sergeant of Police,,SUBMITTED,2019-07-21 07:00:00 AM,,2505050
Police Officer,,SUBMITTED,2019-07-21 08:40:00 AM,,2505050
Lieutenant of Police,,APPROVED,2019-07-21 08:42:00 AM,,2505050
Police Officer,,SUBMITTED,2019-07-21 05:31:00 AM,,2505282
Sergeant of Police,,SUBMITTED,2019-07-21 05:13:00 AM,,2505282
Lieutenant of Police,,APPROVED,2019-07-26 05:46:00 AM,,2505282
Police Officer,,SUBMITTED,2019-11-09 03:42:00 PM,,2505282
Sergeant of Police,,APPROVED,2019-11-13 05:29:00 PM,,2505282
Police Officer,,SUBMITTED,2019-07-21 08:33:00 AM,,2506159
Sergeant of Police,,SUBMITTED,2019-07-21 10:20:00 AM,,2506159
Lieutenant of Police,,APPROVED,2019-07-21 11:27:00 AM,,2506159
Police Officer,,SUBMITTED,2019-12-04 03:43:00 PM,,2506159
Sergeant of Police,,SUBMITTED,2019-12-04 03:58:00 PM,,2506159
Sergeant of Police,,SUBMITTED,2019-12-04 04:19:00 PM,,2506159
Sergeant of Police,,APPROVED,2020-01-29 09:28:00 AM,,2506159
Police Officer,,SUBMITTED,2019-07-21 08:50:00 AM,,2506268
Sergeant of Police,,SUBMITTED,2019-07-21 09:19:00 AM,,2506268
Police Officer,,SUBMITTED,2019-07-21 09:28:00 AM,,2506268
Lieutenant of Police,,APPROVED,2019-07-21 09:51:00 AM,,2506268
Sergeant of Police,,APPROVED,2019-11-08 08:31:00 AM,,2506268
Sergeant of Police,,SUBMITTED,2019-11-08 08:31:00 AM,,2506268
Police Officer,,SUBMITTED,2019-07-21 09:29:00 AM,,2506278
Sergeant of Police,,SUBMITTED,2019-07-21 09:36:00 AM,,2506278
Lieutenant of Police,,APPROVED,2019-07-21 11:09:00 AM,,2506278
Sergeant of Police,,SUBMITTED,2019-11-08 08:29:00 AM,,2506278
Sergeant of Police,,APPROVED,2019-11-08 08:29:00 AM,,2506278
Police Officer,,SUBMITTED,2019-07-21 09:42:00 AM,,2506543
Sergeant of Police,,SUBMITTED,2019-07-21 09:48:00 AM,,2506543
Lieutenant of Police,,APPROVED,2019-07-21 10:47:00 AM,,2506543
Sergeant of Police,,APPROVED,2019-11-08 08:29:00 AM,,2506543
Sergeant of Police,,SUBMITTED,2019-11-08 08:29:00 AM,,2506543
Police Officer,,SUBMITTED,2019-07-21 04:18:00 PM,,2508992
Sergeant of Police,,SUBMITTED,2019-07-21 07:36:00 AM,,2508992
Lieutenant of Police,,APPROVED,2019-07-22 07:38:00 AM,,2508992
Police Officer,,SUBMITTED,2019-11-21 03:18:00 PM,,2508992
Sergeant of Police,,APPROVED,2019-11-21 10:31:00 AM,,2508992
Police Officer,,SUBMITTED,2019-07-21 04:38:00 PM,,2509246
Sergeant of Police,,SUBMITTED,2019-07-21 09:12:00 AM,,2509246
Lieutenant of Police,,APPROVED,2019-07-25 04:16:00 PM,,2509246
Sergeant of Police,,SUBMITTED,2019-07-21 07:32:00 AM,,2509499
Lieutenant of Police,,APPROVED,2019-07-22 07:49:00 AM,,2509499
Police Officer,,SUBMITTED,2019-07-21 06:15:00 AM,,2509500
Sergeant of Police,,SUBMITTED,2019-07-21 06:39:00 AM,,2509500
Lieutenant of Police,,APPROVED,2019-07-21 07:00:00 AM,,2509500
Sergeant of Police,,SUBMITTED,2019-11-08 08:34:00 AM,,2509500
Sergeant of Police,,APPROVED,2019-11-08 08:35:00 AM,,2509500
Police Officer,,SUBMITTED,2019-07-21 07:14:00 AM,,2510571
Sergeant of Police,,SUBMITTED,2019-07-21 08:51:00 AM,,2510571
Lieutenant of Police,,APPROVED,2019-07-25 04:45:00 PM,,2510571
Police Officer,,SUBMITTED,2019-11-21 03:20:00 PM,,2510571
Sergeant of Police,,APPROVED,2019-11-21 10:33:00 AM,,2510571
Police Officer,,SUBMITTED,2019-07-21 08:39:00 AM,,2510822
Sergeant of Police,,SUBMITTED,2019-07-21 08:58:00 AM,,2510822
Lieutenant of Police,,APPROVED,2019-07-25 04:05:00 PM,,2510822
Police Officer,,SUBMITTED,2019-11-21 03:12:00 PM,,2510822
Sergeant of Police,,APPROVED,2019-11-21 10:28:00 AM,,2510822
Police Officer,,SUBMITTED,2019-07-21 08:09:00 AM,,2510878
Sergeant of Police,,SUBMITTED,2019-07-21 08:48:00 AM,,2510878
Lieutenant of Police,,APPROVED,2019-07-25 03:50:00 PM,,2510878
Police Officer,,SUBMITTED,2019-11-21 03:23:00 PM,,2510878
Sergeant of Police,,APPROVED,2019-11-21 10:26:00 AM,,2510878
Sergeant of Police,,SUBMITTED,2019-07-21 07:53:00 AM,,2511012
Sergeant of Police,,SUBMITTED,2019-07-21 08:31:00 AM,,2511012
Lieutenant of Police,,APPROVED,2019-07-22 07:58:00 AM,,2511012
Police Officer,,SUBMITTED,2019-11-21 03:27:00 PM,,2511012
Sergeant of Police,,APPROVED,2019-11-21 10:24:00 AM,,2511012
Police Officer,,SUBMITTED,2019-07-21 09:26:00 AM,,2511386
Sergeant of Police,,SUBMITTED,2019-07-21 09:36:00 AM,,2511386
Lieutenant of Police,,APPROVED,2019-07-21 09:56:00 AM,,2511386
Sergeant of Police,,SUBMITTED,2019-11-08 08:28:00 AM,,2511386
Sergeant of Police,,APPROVED,2019-11-08 08:28:00 AM,,2511386
Police Officer,,SUBMITTED,2019-07-21 09:17:00 AM,,2511405
Sergeant of Police,,SUBMITTED,2019-07-21 09:20:00 AM,,2511405
Lieutenant of Police,,APPROVED,2019-07-25 03:19:00 PM,,2511405
Police Officer,,SUBMITTED,2019-11-21 03:35:00 PM,,2511405
Sergeant of Police,,APPROVED,2019-11-21 10:36:00 AM,,2511405
Police Officer,,SUBMITTED,2019-07-21 03:29:00 PM,,2514209
Sergeant of Police,,SUBMITTED,2019-07-22 05:28:00 AM,,2514209
Lieutenant of Police,,APPROVED,2019-07-22 05:56:00 AM,,2514209
Sergeant of Police,,SUBMITTED,2019-12-05 03:22:00 PM,,2514209
Sergeant of Police,,APPROVED,2019-12-05 03:22:00 PM,,2514209
Police Officer,,SUBMITTED,2019-07-22 06:01:00 AM,,2515557
Sergeant of Police,,SUBMITTED,2019-07-22 07:15:00 AM,,2515557
Lieutenant of Police,,APPROVED,2019-07-22 07:25:00 AM,,2515557
Sergeant of Police,,SUBMITTED,2019-07-22 06:25:00 AM,,2515740
Sergeant of Police,,SUBMITTED,2019-07-22 06:28:00 AM,,2515740
Lieutenant of Police,,APPROVED,2019-07-22 06:31:00 AM,,2515740
Police Officer as Detective,,SUBMITTED,2019-07-22 08:00:00 AM,,2516221
Sergeant of Police,,SUBMITTED,2019-07-22 08:12:00 AM,,2516221
Police Officer as Detective,,SUBMITTED,2019-07-22 08:26:00 AM,,2516221
Lieutenant of Police,,APPROVED,2019-07-22 08:34:00 AM,,2516221
Sergeant of Police,,SUBMITTED,2019-11-29 03:29:00 PM,,2516221
Sergeant of Police,,APPROVED,2019-11-29 03:29:00 PM,,2516221
